"S05_START ""export"
"S05_PREPARE ""Hqg_v3_F1_LODelta_1"" leaves="90
"S05_COMPACT_RATIONAL ""F1_LODelta"" leaves="81
"S05_COEFFICIENT_START ""F1_L0"" "16" leaves="682
"S05_COMPACT_DONE ""F1_L0"" rational_checks="16" leaves="2289
"S05_OPTIMIZE ""Hqg_v3_F1_L0_m1"" leaves="2289
"S05_EXPORTED ""Hqg_v3_F1_L0_m1"" optimized="1340
"S05_PREPARE ""Hqg_v3_F1_L1_m1"" leaves="640
"S05_COMPACT_RATIONAL ""F1_L1"" leaves="83
"S05_OPTIMIZE ""Hqg_v3_F1_L1_m1"" leaves="83
"S05_EXPORTED ""Hqg_v3_F1_L1_m1"" optimized="93
"S05_PREPARE ""Hqg_v3_F1_Regular_m1"" leaves="321593
"S05_REGULAR_EXACT ""F1_Regular"" leaves="201178
"S05_OPTIMIZE ""Hqg_v3_F1_Regular_m1"" leaves="201178
"S05_EXPORTED ""Hqg_v3_F1_Regular_m1"" optimized="58844
"S05_PREPARE ""Hqg_v3_F2_LODelta_1"" leaves="102
"S05_COMPACT_RATIONAL ""F2_LODelta"" leaves="96
"S05_OPTIMIZE ""Hqg_v3_F2_LODelta_1"" leaves="96
"S05_EXPORTED ""Hqg_v3_F2_LODelta_1"" optimized="102
"S05_PREPARE ""Hqg_v3_F2_Delta_1"" leaves="680044
"S05_COMPACT_START ""F2_Delta"" atoms="58" leaves="276430
"S05_COEFFICIENT_START ""F2_Delta"" "1" leaves="2464
"S05_COEFFICIENT_START ""F2_Delta"" "2" leaves="2827
"S05_COEFFICIENT_START ""F2_Delta"" "3" leaves="1273
"S05_COEFFICIENT_START ""F2_Delta"" "4" leaves="1493
"S05_COEFFICIENT_START ""F2_Delta"" "5" leaves="1271
"S05_COEFFICIENT_START ""F2_Delta"" "6" leaves="594
"S05_COEFFICIENT_START ""F2_Delta"" "7" leaves="550
"S05_COEFFICIENT_START ""F2_Delta"" "8" leaves="718
"S05_COEFFICIENT_START ""F2_Delta"" "9" leaves="1051
"S05_COEFFICIENT_START ""F2_Delta"" "10" leaves="1986
"S05_COEFFICIENT_START ""F2_Delta"" "11" leaves="2683
"S05_COEFFICIENT_START ""F2_Delta"" "12" leaves="2181
"S05_COEFFICIENT_START ""F2_Delta"" "13" leaves="484
"S05_COEFFICIENT_START ""F2_Delta"" "14" leaves="421
"S05_COEFFICIENT_START ""F2_Delta"" "15" leaves="2205
"S05_COEFFICIENT_START ""F2_Delta"" "16" leaves="839
"S05_COEFFICIENT_START ""F2_Delta"" "17" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "18" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "19" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "20" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "21" leaves="1078
"S05_COEFFICIENT_START ""F2_Delta"" "22" leaves="2039
"S05_COEFFICIENT_START ""F2_Delta"" "23" leaves="14
"S05_COEFFICIENT_START ""F2_Delta"" "24" leaves="1761
"S05_COEFFICIENT_START ""F2_Delta"" "25" leaves="966
"S05_COEFFICIENT_START ""F2_Delta"" "26" leaves="530
"S05_COEFFICIENT_START ""F2_Delta"" "27" leaves="145
"S05_COEFFICIENT_START ""F2_Delta"" "28" leaves="391
"S05_COEFFICIENT_START ""F2_Delta"" "29" leaves="145
"S05_COEFFICIENT_START ""F2_Delta"" "30" leaves="395
"S05_COEFFICIENT_START ""F2_Delta"" "31" leaves="89
"S05_COEFFICIENT_START ""F2_Delta"" "32" leaves="4100
"S05_COEFFICIENT_START ""F2_Delta"" "33" leaves="1609
"S05_COEFFICIENT_START ""F2_Delta"" "34" leaves="1225
"S05_COEFFICIENT_START ""F2_Delta"" "35" leaves="295
"S05_COEFFICIENT_START ""F2_Delta"" "36" leaves="55
"S05_COEFFICIENT_START ""F2_Delta"" "37" leaves="1101
"S05_COEFFICIENT_START ""F2_Delta"" "38" leaves="14
"S05_COEFFICIENT_START ""F2_Delta"" "39" leaves="14
"S05_COEFFICIENT_START ""F2_Delta"" "40" leaves="1931
"S05_COEFFICIENT_START ""F2_Delta"" "41" leaves="93
"S05_COEFFICIENT_START ""F2_Delta"" "42" leaves="27
"S05_COEFFICIENT_START ""F2_Delta"" "43" leaves="185
"S05_COEFFICIENT_START ""F2_Delta"" "44" leaves="660
"S05_COEFFICIENT_START ""F2_Delta"" "45" leaves="127
"S05_COEFFICIENT_START ""F2_Delta"" "46" leaves="196
"S05_COEFFICIENT_START ""F2_Delta"" "47" leaves="15
"S05_COEFFICIENT_START ""F2_Delta"" "48" leaves="14
"S05_COEFFICIENT_START ""F2_Delta"" "49" leaves="255
"S05_COEFFICIENT_START ""F2_Delta"" "50" leaves="131
"S05_COEFFICIENT_START ""F2_Delta"" "51" leaves="1659
"S05_COEFFICIENT_START ""F2_Delta"" "52" leaves="1652
"S05_COEFFICIENT_START ""F2_Delta"" "53" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "54" leaves="391
"S05_COEFFICIENT_START ""F2_Delta"" "55" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "56" leaves="481
"S05_COEFFICIENT_START ""F2_Delta"" "57" leaves="119
"S05_COEFFICIENT_START ""F2_Delta"" "58" leaves="502
"S05_COEFFICIENT_START ""F2_Delta"" "59" leaves="131
"S05_COEFFICIENT_START ""F2_Delta"" "60" leaves="974
"S05_COEFFICIENT_START ""F2_Delta"" "61" leaves="932
"S05_COEFFICIENT_START ""F2_Delta"" "62" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "63" leaves="391
"S05_COEFFICIENT_START ""F2_Delta"" "64" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "65" leaves="422
"S05_COEFFICIENT_START ""F2_Delta"" "66" leaves="119
"S05_COEFFICIENT_START ""F2_Delta"" "67" leaves="312
"S05_COEFFICIENT_START ""F2_Delta"" "68" leaves="2325
"S05_COEFFICIENT_START ""F2_Delta"" "69" leaves="1153
"S05_COEFFICIENT_START ""F2_Delta"" "70" leaves="2359
"S05_COEFFICIENT_START ""F2_Delta"" "71" leaves="2185
"S05_COEFFICIENT_START ""F2_Delta"" "72" leaves="1628
"S05_COEFFICIENT_START ""F2_Delta"" "73" leaves="1259
"S05_COEFFICIENT_START ""F2_Delta"" "74" leaves="1586
"S05_COEFFICIENT_START ""F2_Delta"" "75" leaves="1420
"S05_COEFFICIENT_START ""F2_Delta"" "76" leaves="6423
"S05_COEFFICIENT_START ""F2_Delta"" "77" leaves="116
"S05_COEFFICIENT_START ""F2_Delta"" "78" leaves="2106
"S05_COEFFICIENT_START ""F2_Delta"" "79" leaves="4121
"S05_COEFFICIENT_START ""F2_Delta"" "80" leaves="16
"S05_COEFFICIENT_START ""F2_Delta"" "81" leaves="1613
"S05_COEFFICIENT_START ""F2_Delta"" "82" leaves="1491
"S05_COEFFICIENT_START ""F2_Delta"" "83" leaves="14
"S05_COEFFICIENT_START ""F2_Delta"" "84" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "85" leaves="2889
"S05_COEFFICIENT_START ""F2_Delta"" "86" leaves="1230
"S05_COEFFICIENT_START ""F2_Delta"" "87" leaves="1803
"S05_COEFFICIENT_START ""F2_Delta"" "88" leaves="1736
"S05_COEFFICIENT_START ""F2_Delta"" "89" leaves="391
"S05_COEFFICIENT_START ""F2_Delta"" "90" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "91" leaves="395
"S05_COEFFICIENT_START ""F2_Delta"" "92" leaves="89
"S05_COEFFICIENT_START ""F2_Delta"" "93" leaves="2631
"S05_COEFFICIENT_START ""F2_Delta"" "94" leaves="2694
"S05_COEFFICIENT_START ""F2_Delta"" "95" leaves="29
"S05_COEFFICIENT_START ""F2_Delta"" "96" leaves="9404
"S05_COEFFICIENT_START ""F2_Delta"" "97" leaves="1911
"S05_COEFFICIENT_START ""F2_Delta"" "98" leaves="2236
"S05_COEFFICIENT_START ""F2_Delta"" "99" leaves="2268
"S05_COEFFICIENT_START ""F2_Delta"" "100" leaves="3018
"S05_COEFFICIENT_START ""F2_Delta"" "101" leaves="1232
"S05_COEFFICIENT_START ""F2_Delta"" "102" leaves="1803
"S05_COEFFICIENT_START ""F2_Delta"" "103" leaves="1736
"S05_COEFFICIENT_START ""F2_Delta"" "104" leaves="2771
"S05_COEFFICIENT_START ""F2_Delta"" "105" leaves="201
"S05_COEFFICIENT_START ""F2_Delta"" "106" leaves="2022
"S05_COEFFICIENT_START ""F2_Delta"" "107" leaves="623
"S05_COEFFICIENT_START ""F2_Delta"" "108" leaves="4778
"S05_COEFFICIENT_START ""F2_Delta"" "109" leaves="2668
"S05_COEFFICIENT_START ""F2_Delta"" "110" leaves="840
"S05_COEFFICIENT_START ""F2_Delta"" "111" leaves="119
"S05_COEFFICIENT_START ""F2_Delta"" "112" leaves="131
"S05_COEFFICIENT_START ""F2_Delta"" "113" leaves="594
"S05_COEFFICIENT_START ""F2_Delta"" "114" leaves="251
"S05_COEFFICIENT_START ""F2_Delta"" "115" leaves="35
"S05_COEFFICIENT_START ""F2_Delta"" "116" leaves="876
"S05_COEFFICIENT_START ""F2_Delta"" "117" leaves="550
"S05_COEFFICIENT_START ""F2_Delta"" "118" leaves="1051
"S05_COEFFICIENT_START ""F2_Delta"" "119" leaves="157
"S05_COEFFICIENT_START ""F2_Delta"" "120" leaves="8806
"S05_COEFFICIENT_START ""F2_Delta"" "121" leaves="2646
"S05_COEFFICIENT_START ""F2_Delta"" "122" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "123" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "124" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "125" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "126" leaves="342
"S05_COEFFICIENT_START ""F2_Delta"" "127" leaves="2200
"S05_COEFFICIENT_START ""F2_Delta"" "128" leaves="1301
"S05_COEFFICIENT_START ""F2_Delta"" "129" leaves="6366
"S05_COEFFICIENT_START ""F2_Delta"" "130" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "131" leaves="1333
"S05_COEFFICIENT_START ""F2_Delta"" "132" leaves="1302
"S05_COEFFICIENT_START ""F2_Delta"" "133" leaves="594
"S05_COEFFICIENT_START ""F2_Delta"" "134" leaves="550
"S05_COEFFICIENT_START ""F2_Delta"" "135" leaves="2822
"S05_COEFFICIENT_START ""F2_Delta"" "136" leaves="16
"S05_COEFFICIENT_START ""F2_Delta"" "137" leaves="262
"S05_COEFFICIENT_START ""F2_Delta"" "138" leaves="288
"S05_COEFFICIENT_START ""F2_Delta"" "139" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "140" leaves="718
"S05_COEFFICIENT_START ""F2_Delta"" "141" leaves="1051
"S05_COEFFICIENT_START ""F2_Delta"" "142" leaves="3992
"S05_COEFFICIENT_START ""F2_Delta"" "143" leaves="1778
"S05_COEFFICIENT_START ""F2_Delta"" "144" leaves="1262
"S05_COEFFICIENT_START ""F2_Delta"" "145" leaves="3959
"S05_COEFFICIENT_START ""F2_Delta"" "146" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "147" leaves="1011
"S05_COEFFICIENT_START ""F2_Delta"" "148" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "149" leaves="342
"S05_COEFFICIENT_START ""F2_Delta"" "150" leaves="1110
"S05_COEFFICIENT_START ""F2_Delta"" "151" leaves="119
"S05_COEFFICIENT_START ""F2_Delta"" "152" leaves="265
"S05_COEFFICIENT_START ""F2_Delta"" "153" leaves="1931
"S05_COEFFICIENT_START ""F2_Delta"" "154" leaves="5686
"S05_COEFFICIENT_START ""F2_Delta"" "155" leaves="2596
"S05_COEFFICIENT_START ""F2_Delta"" "156" leaves="1173
"S05_COEFFICIENT_START ""F2_Delta"" "157" leaves="2364
"S05_COEFFICIENT_START ""F2_Delta"" "158" leaves="5707
"S05_COEFFICIENT_START ""F2_Delta"" "159" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "160" leaves="149
"S05_COEFFICIENT_START ""F2_Delta"" "161" leaves="1139
"S05_COEFFICIENT_START ""F2_Delta"" "162" leaves="1640
"S05_COEFFICIENT_START ""F2_Delta"" "163" leaves="1596
"S05_COEFFICIENT_START ""F2_Delta"" "164" leaves="209
"S05_COEFFICIENT_START ""F2_Delta"" "165" leaves="185
"S05_COEFFICIENT_START ""F2_Delta"" "166" leaves="651
"S05_COEFFICIENT_START ""F2_Delta"" "167" leaves="367
"S05_COEFFICIENT_START ""F2_Delta"" "168" leaves="11763
"S05_COMPACT_DONE ""F2_Delta"" rational_checks="168" leaves="31153
"S05_OPTIMIZE ""Hqg_v3_F2_Delta_1"" leaves="31153
"S05_EXPORTED ""Hqg_v3_F2_Delta_1"" optimized="14662
"S05_PREPARE ""Hqg_v3_F2_L0_1"" leaves="21313
"S05_COMPACT_START ""F2_L0"" atoms="14" leaves="7846
"S05_COEFFICIENT_START ""F2_L0"" "1" leaves="484
"S05_COEFFICIENT_START ""F2_L0"" "2" leaves="1761
"S05_COEFFICIENT_START ""F2_L0"" "3" leaves="295
"S05_COEFFICIENT_START ""F2_L0"" "4" leaves="93
"S05_COEFFICIENT_START ""F2_L0"" "5" leaves="185
"S05_COEFFICIENT_START ""F2_L0"" "6" leaves="253
"S05_COEFFICIENT_START ""F2_L0"" "7" leaves="131
"S05_COEFFICIENT_START ""F2_L0"" "8" leaves="1659
"S05_COEFFICIENT_START ""F2_L0"" "9" leaves="1710
"S05_COEFFICIENT_START ""F2_L0"" "10" leaves="149
"S05_COEFFICIENT_START ""F2_L0"" "11" leaves="149
"S05_COEFFICIENT_START ""F2_L0"" "12" leaves="481
"S05_COEFFICIENT_START ""F2_L0"" "13" leaves="119
"S05_COEFFICIENT_START ""F2_L0"" "14" leaves="391
"S05_COEFFICIENT_START ""F2_L0"" "15" leaves="619
"S05_COMPACT_DONE ""F2_L0"" rational_checks="15" leaves="2313
"S05_OPTIMIZE ""Hqg_v3_F2_L0_1"" leaves="2313
"S05_EXPORTED ""Hqg_v3_F2_L0_1"" optimized="1288
"S05_PREPARE ""Hqg_v3_F2_L1_1"" leaves="582
"S05_COMPACT_RATIONAL ""F2_L1"" leaves="98
"S05_OPTIMIZE ""Hqg_v3_F2_L1_1"" leaves="98
"S05_EXPORTED ""Hqg_v3_F2_L1_1"" optimized="104
"S05_PREPARE ""Hqg_v3_F2_Regular_1"" leaves="292969
"S05_REGULAR_EXACT ""F2_Regular"" leaves="182261
"S05_OPTIMIZE ""Hqg_v3_F2_Regular_1"" leaves="182261
"S05_EXPORTED ""Hqg_v3_F2_Regular_1"" optimized="58766
"S05_PREPARE ""Hqg_v3_F2_LODelta_m1"" leaves="102
"S05_COMPACT_RATIONAL ""F2_LODelta"" leaves="96
"S05_OPTIMIZE ""Hqg_v3_F2_LODelta_m1"" leaves="96
"S05_EXPORTED ""Hqg_v3_F2_LODelta_m1"" optimized="102
"S05_PREPARE ""Hqg_v3_F2_Delta_m1"" leaves="766509
"S05_COMPACT_START ""F2_Delta"" atoms="60" leaves="315366
"S05_COEFFICIENT_START ""F2_Delta"" "1" leaves="2732
"S05_COEFFICIENT_START ""F2_Delta"" "2" leaves="3099
"S05_COEFFICIENT_START ""F2_Delta"" "3" leaves="1357
"S05_COEFFICIENT_START ""F2_Delta"" "4" leaves="1557
"S05_COEFFICIENT_START ""F2_Delta"" "5" leaves="1355
"S05_COEFFICIENT_START ""F2_Delta"" "6" leaves="594
"S05_COEFFICIENT_START ""F2_Delta"" "7" leaves="630
"S05_COEFFICIENT_START ""F2_Delta"" "8" leaves="766
"S05_COEFFICIENT_START ""F2_Delta"" "9" leaves="1171
"S05_COEFFICIENT_START ""F2_Delta"" "10" leaves="2242
"S05_COEFFICIENT_START ""F2_Delta"" "11" leaves="3027
"S05_COEFFICIENT_START ""F2_Delta"" "12" leaves="3145
"S05_COEFFICIENT_START ""F2_Delta"" "13" leaves="658
"S05_COEFFICIENT_START ""F2_Delta"" "14" leaves="563
"S05_COEFFICIENT_START ""F2_Delta"" "15" leaves="3149
"S05_COEFFICIENT_START ""F2_Delta"" "16" leaves="1201
"S05_COEFFICIENT_START ""F2_Delta"" "17" leaves="1458
"S05_COEFFICIENT_START ""F2_Delta"" "18" leaves="2600
"S05_COEFFICIENT_START ""F2_Delta"" "19" leaves="14
"S05_COEFFICIENT_START ""F2_Delta"" "20" leaves="2393
"S05_COEFFICIENT_START ""F2_Delta"" "21" leaves="1376
"S05_COEFFICIENT_START ""F2_Delta"" "22" leaves="750
"S05_COEFFICIENT_START ""F2_Delta"" "23" leaves="191
"S05_COEFFICIENT_START ""F2_Delta"" "24" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "25" leaves="527
"S05_COEFFICIENT_START ""F2_Delta"" "26" leaves="117
"S05_COEFFICIENT_START ""F2_Delta"" "27" leaves="191
"S05_COEFFICIENT_START ""F2_Delta"" "28" leaves="529
"S05_COEFFICIENT_START ""F2_Delta"" "29" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "30" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "31" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "32" leaves="5842
"S05_COEFFICIENT_START ""F2_Delta"" "33" leaves="1848
"S05_COEFFICIENT_START ""F2_Delta"" "34" leaves="1321
"S05_COEFFICIENT_START ""F2_Delta"" "35" leaves="419
"S05_COEFFICIENT_START ""F2_Delta"" "36" leaves="55
"S05_COEFFICIENT_START ""F2_Delta"" "37" leaves="1245
"S05_COEFFICIENT_START ""F2_Delta"" "38" leaves="14
"S05_COEFFICIENT_START ""F2_Delta"" "39" leaves="14
"S05_COEFFICIENT_START ""F2_Delta"" "40" leaves="2167
"S05_COEFFICIENT_START ""F2_Delta"" "41" leaves="135
"S05_COEFFICIENT_START ""F2_Delta"" "42" leaves="213
"S05_COEFFICIENT_START ""F2_Delta"" "43" leaves="892
"S05_COEFFICIENT_START ""F2_Delta"" "44" leaves="39
"S05_COEFFICIENT_START ""F2_Delta"" "45" leaves="13
"S05_COEFFICIENT_START ""F2_Delta"" "46" leaves="175
"S05_COEFFICIENT_START ""F2_Delta"" "47" leaves="272
"S05_COEFFICIENT_START ""F2_Delta"" "48" leaves="15
"S05_COEFFICIENT_START ""F2_Delta"" "49" leaves="14
"S05_COEFFICIENT_START ""F2_Delta"" "50" leaves="351
"S05_COEFFICIENT_START ""F2_Delta"" "51" leaves="163
"S05_COEFFICIENT_START ""F2_Delta"" "52" leaves="2541
"S05_COEFFICIENT_START ""F2_Delta"" "53" leaves="2471
"S05_COEFFICIENT_START ""F2_Delta"" "54" leaves="191
"S05_COEFFICIENT_START ""F2_Delta"" "55" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "56" leaves="655
"S05_COEFFICIENT_START ""F2_Delta"" "57" leaves="151
"S05_COEFFICIENT_START ""F2_Delta"" "58" leaves="191
"S05_COEFFICIENT_START ""F2_Delta"" "59" leaves="529
"S05_COEFFICIENT_START ""F2_Delta"" "60" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "61" leaves="658
"S05_COEFFICIENT_START ""F2_Delta"" "62" leaves="163
"S05_COEFFICIENT_START ""F2_Delta"" "63" leaves="1382
"S05_COEFFICIENT_START ""F2_Delta"" "64" leaves="1316
"S05_COEFFICIENT_START ""F2_Delta"" "65" leaves="191
"S05_COEFFICIENT_START ""F2_Delta"" "66" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "67" leaves="564
"S05_COEFFICIENT_START ""F2_Delta"" "68" leaves="151
"S05_COEFFICIENT_START ""F2_Delta"" "69" leaves="191
"S05_COEFFICIENT_START ""F2_Delta"" "70" leaves="529
"S05_COEFFICIENT_START ""F2_Delta"" "71" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "72" leaves="396
"S05_COEFFICIENT_START ""F2_Delta"" "73" leaves="2521
"S05_COEFFICIENT_START ""F2_Delta"" "74" leaves="1249
"S05_COEFFICIENT_START ""F2_Delta"" "75" leaves="2563
"S05_COEFFICIENT_START ""F2_Delta"" "76" leaves="2385
"S05_COEFFICIENT_START ""F2_Delta"" "77" leaves="1768
"S05_COEFFICIENT_START ""F2_Delta"" "78" leaves="1347
"S05_COEFFICIENT_START ""F2_Delta"" "79" leaves="1694
"S05_COEFFICIENT_START ""F2_Delta"" "80" leaves="1600
"S05_COEFFICIENT_START ""F2_Delta"" "81" leaves="6991
"S05_COEFFICIENT_START ""F2_Delta"" "82" leaves="158
"S05_COEFFICIENT_START ""F2_Delta"" "83" leaves="2286
"S05_COEFFICIENT_START ""F2_Delta"" "84" leaves="4489
"S05_COEFFICIENT_START ""F2_Delta"" "85" leaves="16
"S05_COEFFICIENT_START ""F2_Delta"" "86" leaves="2027
"S05_COEFFICIENT_START ""F2_Delta"" "87" leaves="1579
"S05_COEFFICIENT_START ""F2_Delta"" "88" leaves="14
"S05_COEFFICIENT_START ""F2_Delta"" "89" leaves="191
"S05_COEFFICIENT_START ""F2_Delta"" "90" leaves="3185
"S05_COEFFICIENT_START ""F2_Delta"" "91" leaves="1306
"S05_COEFFICIENT_START ""F2_Delta"" "92" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "93" leaves="1935
"S05_COEFFICIENT_START ""F2_Delta"" "94" leaves="1864
"S05_COEFFICIENT_START ""F2_Delta"" "95" leaves="527
"S05_COEFFICIENT_START ""F2_Delta"" "96" leaves="117
"S05_COEFFICIENT_START ""F2_Delta"" "97" leaves="191
"S05_COEFFICIENT_START ""F2_Delta"" "98" leaves="529
"S05_COEFFICIENT_START ""F2_Delta"" "99" leaves="2967
"S05_COEFFICIENT_START ""F2_Delta"" "100" leaves="3038
"S05_COEFFICIENT_START ""F2_Delta"" "101" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "102" leaves="11682
"S05_COEFFICIENT_START ""F2_Delta"" "103" leaves="2099
"S05_COEFFICIENT_START ""F2_Delta"" "104" leaves="2440
"S05_COEFFICIENT_START ""F2_Delta"" "105" leaves="2472
"S05_COEFFICIENT_START ""F2_Delta"" "106" leaves="3330
"S05_COEFFICIENT_START ""F2_Delta"" "107" leaves="1308
"S05_COEFFICIENT_START ""F2_Delta"" "108" leaves="1935
"S05_COEFFICIENT_START ""F2_Delta"" "109" leaves="1864
"S05_COEFFICIENT_START ""F2_Delta"" "110" leaves="3127
"S05_COEFFICIENT_START ""F2_Delta"" "111" leaves="229
"S05_COEFFICIENT_START ""F2_Delta"" "112" leaves="2274
"S05_COEFFICIENT_START ""F2_Delta"" "113" leaves="623
"S05_COEFFICIENT_START ""F2_Delta"" "114" leaves="5214
"S05_COEFFICIENT_START ""F2_Delta"" "115" leaves="3062
"S05_COEFFICIENT_START ""F2_Delta"" "116" leaves="956
"S05_COEFFICIENT_START ""F2_Delta"" "117" leaves="119
"S05_COEFFICIENT_START ""F2_Delta"" "118" leaves="131
"S05_COEFFICIENT_START ""F2_Delta"" "119" leaves="594
"S05_COEFFICIENT_START ""F2_Delta"" "120" leaves="339
"S05_COEFFICIENT_START ""F2_Delta"" "121" leaves="39
"S05_COEFFICIENT_START ""F2_Delta"" "122" leaves="992
"S05_COEFFICIENT_START ""F2_Delta"" "123" leaves="630
"S05_COEFFICIENT_START ""F2_Delta"" "124" leaves="1171
"S05_COEFFICIENT_START ""F2_Delta"" "125" leaves="157
"S05_COEFFICIENT_START ""F2_Delta"" "126" leaves="10938
"S05_COEFFICIENT_START ""F2_Delta"" "127" leaves="2878
"S05_COEFFICIENT_START ""F2_Delta"" "128" leaves="190
"S05_COEFFICIENT_START ""F2_Delta"" "129" leaves="191
"S05_COEFFICIENT_START ""F2_Delta"" "130" leaves="436
"S05_COEFFICIENT_START ""F2_Delta"" "131" leaves="2384
"S05_COEFFICIENT_START ""F2_Delta"" "132" leaves="1385
"S05_COEFFICIENT_START ""F2_Delta"" "133" leaves="6986
"S05_COEFFICIENT_START ""F2_Delta"" "134" leaves="1397
"S05_COEFFICIENT_START ""F2_Delta"" "135" leaves="1386
"S05_COEFFICIENT_START ""F2_Delta"" "136" leaves="594
"S05_COEFFICIENT_START ""F2_Delta"" "137" leaves="630
"S05_COEFFICIENT_START ""F2_Delta"" "138" leaves="2978
"S05_COEFFICIENT_START ""F2_Delta"" "139" leaves="16
"S05_COEFFICIENT_START ""F2_Delta"" "140" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "141" leaves="191
"S05_COEFFICIENT_START ""F2_Delta"" "142" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "143" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "144" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "145" leaves="265
"S05_COEFFICIENT_START ""F2_Delta"" "146" leaves="262
"S05_COEFFICIENT_START ""F2_Delta"" "147" leaves="288
"S05_COEFFICIENT_START ""F2_Delta"" "148" leaves="766
"S05_COEFFICIENT_START ""F2_Delta"" "149" leaves="1171
"S05_COEFFICIENT_START ""F2_Delta"" "150" leaves="4300
"S05_COEFFICIENT_START ""F2_Delta"" "151" leaves="1926
"S05_COEFFICIENT_START ""F2_Delta"" "152" leaves="1262
"S05_COEFFICIENT_START ""F2_Delta"" "153" leaves="4263
"S05_COEFFICIENT_START ""F2_Delta"" "154" leaves="1500
"S05_COEFFICIENT_START ""F2_Delta"" "155" leaves="151
"S05_COEFFICIENT_START ""F2_Delta"" "156" leaves="343
"S05_COEFFICIENT_START ""F2_Delta"" "157" leaves="191
"S05_COEFFICIENT_START ""F2_Delta"" "158" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "159" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "160" leaves="436
"S05_COEFFICIENT_START ""F2_Delta"" "161" leaves="1365
"S05_COEFFICIENT_START ""F2_Delta"" "162" leaves="2163
"S05_COEFFICIENT_START ""F2_Delta"" "163" leaves="6386
"S05_COEFFICIENT_START ""F2_Delta"" "164" leaves="2924
"S05_COEFFICIENT_START ""F2_Delta"" "165" leaves="1341
"S05_COEFFICIENT_START ""F2_Delta"" "166" leaves="2632
"S05_COEFFICIENT_START ""F2_Delta"" "167" leaves="6427
"S05_COEFFICIENT_START ""F2_Delta"" "168" leaves="191
"S05_COEFFICIENT_START ""F2_Delta"" "169" leaves="191
"S05_COEFFICIENT_START ""F2_Delta"" "170" leaves="1219
"S05_COEFFICIENT_START ""F2_Delta"" "171" leaves="1760
"S05_COEFFICIENT_START ""F2_Delta"" "172" leaves="1796
"S05_COEFFICIENT_START ""F2_Delta"" "173" leaves="209
"S05_COEFFICIENT_START ""F2_Delta"" "174" leaves="185
"S05_COEFFICIENT_START ""F2_Delta"" "175" leaves="651
"S05_COEFFICIENT_START ""F2_Delta"" "176" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "177" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "178" leaves="100
"S05_COEFFICIENT_START ""F2_Delta"" "179" leaves="265
"S05_COEFFICIENT_START ""F2_Delta"" "180" leaves="367
"S05_COEFFICIENT_START ""F2_Delta"" "181" leaves="13306
"S05_COMPACT_DONE ""F2_Delta"" rational_checks="181" leaves="31470
"S05_OPTIMIZE ""Hqg_v3_F2_Delta_m1"" leaves="31470
"S05_EXPORTED ""Hqg_v3_F2_Delta_m1"" optimized="15086
"S05_PREPARE ""Hqg_v3_F2_L0_m1"" leaves="23222
"S05_COMPACT_START ""F2_L0"" atoms="15" leaves="11414
"S05_COEFFICIENT_START ""F2_L0"" "1" leaves="658
"S05_COEFFICIENT_START ""F2_L0"" "2" leaves="2393
"S05_COEFFICIENT_START ""F2_L0"" "3" leaves="419
"S05_COEFFICIENT_START ""F2_L0"" "4" leaves="135
