"s12","s13","s23","u1","u2","u3","Q2","madgraph_azimuthal_average","local_projected_matrix_element","signed_difference","relative_difference"
265749.9468195687,110953.01679441499,115207.79268882875,-157785.22051059367,-465264.0490321607,-249601.1200757915,380739.6333157331,2.3213993223225023e-11,2.3213993223225045e-11,2.261821987449685e-26,"9.74335593923921e-16"
181734.43621488626,138305.8014602495,49803.42054924689,-46230.26246469486,-440834.9287328205,-217823.986337916,335045.51931104856,2.6998463913234577e-10,2.699846391323455e-10,-2.5849394142282115e-25,"9.57439438975297e-16"
100730.47575911797,159983.62634537352,375514.5306946228,-77758.03544834077,-96760.92049908085,-805877.993307455,344168.31645576266,1.3439126283397032e-10,1.3439126283397125e-10,9.305781891221561e-25,"6.924395005289925e-15"
48072.38508582987,85395.89673453725,192542.1641559053,-188416.62089307254,-463204.5802695466,-53459.16296081952,379069.9181471668,2.2793942215582496e-10,2.2793942215583807e-10,1.3105642830137032e-23,"5.749616589436178e-14"
420038.2102829573,65031.4250764796,65895.51321617709,-87293.49350879167,-654886.3073176083,-162655.33925509776,353869.9915058834,6.019549128742432e-11,6.019549128742446e-11,1.4217166778255163e-25,"2.3618325017683334e-15"
100269.8385816717,74352.62559393677,529300.1799712048,-125078.40320007218,-722055.076465663,-100634.49025020504,243845.3257691273,1.263527177740971e-10,1.2635271777409614e-10,-9.564275832644382e-25,"7.569505429827093e-15"
94655.81018046735,60503.95322715107,206377.9900876598,-233948.6882031419,-78958.59734894494,-428284.1738407276,379653.7058975363,8.822753071280916e-11,8.822753071280878e-11,-3.877409121342317e-25,"4.394783680349996e-15"
129412.8263456062,28067.043059938107,185626.9090641213,-217064.20967344916,-139693.7498765124,-316618.7549223828,330269.9360026786,1.4533286145315955e-10,1.4533286145315955e-10,0,"0"
83977.55525370187,147300.45140910568,443005.7610138834,-275210.2171191066,-303875.67446390796,-233138.7204478165,137940.84435413993,4.7456523488082754e-11,4.745652348808273e-11,-2.5849394142282115e-26,"5.446963292364514e-16"
134417.73851312234,49269.45679144788,126567.66127519147,-52830.89575895545,-471505.97135014075,-176083.21365091455,390165.22418024903,2.3198796379452077e-10,2.3198796379452128e-10,5.169878828456423e-25,"2.2285116623703547e-15"
264545.8340420045,288722.5884237339,116580.19484736743,-135029.75840126275,-244694.49653447478,-410411.7834595281,120287.42108215968,1.8670674603771886e-10,1.867067460377192e-10,3.360421238496675e-25,"1.7998392183525013e-15"
41262.833660453005,276822.5898121479,70863.6698345965,-507674.68492953386,-105755.28296867521,-87022.78981006898,311503.66440108075,5.6188831716945244e-11,5.618883171694539e-11,1.4863401631812216e-25,"2.6452590626349896e-15"
294598.6341807345,92816.62192806468,178315.84986995353,-54379.618175275944,-506695.8980827766,-127449.2123530606,122793.62263236016,7.875197977705507e-10,7.875197977705513e-10,6.203854594147708e-25,"7.877712549844034e-16"
181628.18641668896,269767.1588638901,154988.02289470105,-375439.8835930284,-263615.9632669424,-133257.33148169087,165929.81016638127,2.8452320767144345e-11,2.845232076714442e-11,7.431700815906108e-26,"2.611984054561881e-15"
207428.37791709893,324335.1308907509,125739.98392716763,-315473.6442709033,-93316.82335469832,-407957.88297518715,159244.85786577145,3.801107502791711e-11,3.8011075027917074e-11,-3.877409121342317e-26,"1.020073522912616e-15"
125227.52770554478,18867.677299267583,153124.01483495522,-168767.65306759364,-143318.41733645718,-95222.89428953412,110089.74485381742,9.73848933346311e-10,9.738489333463121e-10,1.0339757656912846e-24,"1.0617414367733263e-15"
29920.452603209706,29868.744669580425,196666.65155447874,-102897.8726490392,-280849.7773038646,-127308.54628350529,254600.34740914055,6.903143612922946e-10,6.903143612922966e-10,1.9645539548134407e-24,"2.8458830714976227e-15"
239453.31476130104,220463.7042532643,75585.75323360515,-98888.4442525784,-396999.5927780473,-185563.98876354523,145949.25354600005,5.015434086272734e-10,5.015434086272703e-10,-3.1019272970738538e-24,"6.184763359893101e-15"
57774.25896306128,203666.62671995914,34799.45677177486,-106319.98812855835,-27117.45781611273,-315309.447262646,152506.5507525219,1.234366338827528e-9,1.234366338827527e-9,-8.271806125530277e-25,"6.701257046094851e-16"
364992.2289360712,36281.49965178248,68591.18583914953,-414443.22426443966,-46448.13435772833,-116126.73509830597,107153.17929347066,6.223512337877164e-10,6.223512337877189e-10,2.481541837659083e-24,"3.987365498668755e-15"
362307.2120583843,72928.86536864887,87872.86692151608,-337235.31198846386,-126690.85078044939,-162674.39036594224,103491.60878630623,1.885888433102311e-10,1.8858884331023166e-10,5.686866711302065e-25,"3.0154841672935435e-15"
286254.5270155803,237501.6497188998,205373.84371902965,-118782.71500912867,-448037.0431268199,-266948.67999505444,104638.41767749318,1.6208602740609436e-10,1.6208602740609367e-10,-6.979336418416171e-25,"4.3059457561569865e-15"
144655.97030477194,179594.68803930315,166876.51211314785,-384013.2818299455,-108663.14772028841,-356593.1714759348,358142.4305689457,1.355873118866657e-11,1.3558731188666594e-11,2.4233807008389483e-26,"1.7873211490943875e-15"
482674.1999515115,44683.21524110445,133958.80733893183,-548351.3432927153,-170918.7310226736,-231924.61962655812,289878.4714103986,2.1197773570331606e-11,2.1197773570331574e-11,-3.2311742677852644e-26,"1.52429888783585e-15"
47756.33030146343,67302.2618685659,175998.1147457051,-186142.31896340742,-276249.89048616396,-99253.81350427256,270589.3160381095,2.0545839670278533e-10,2.0545839670278564e-10,3.101927297073854e-25,"1.5097593220106136e-15"
191491.0367432371,298812.89148680156,116481.34801341878,-98034.67150551254,-333384.27780121384,-296382.1066656157,121015.7797288858,3.6867167264090653e-10,3.686716726409078e-10,1.2924697071141057e-24,"3.5057472624781564e-15"
54386.965823568986,136405.29722353333,233530.2617908428,-62337.82634264931,-298083.1674125255,-391268.63648035604,327367.10539758566,1.688772537455609e-10,1.6887725374556025e-10,-6.462348535570529e-25,"3.826654207266441e-15"
222349.38270649567,62263.900042792484,241615.1116880129,-113039.50053199133,-430842.7203201514,-325596.12180436775,343249.94821920944,4.530775376220917e-11,4.530775376220929e-11,1.2278462217584005e-25,"2.7100134520077088e-15"
213058.1050005459,148012.60884499887,330756.60679453553,-314002.02618892834,-101145.69494666203,-401111.01566255547,124431.41615806542,5.7138627442959656e-11,5.7138627442959785e-11,1.2924697071141057e-25,"2.261989419336944e-15"
96196.11003120732,118745.6588177551,425123.29865646234,-255904.00731296116,-655911.589883228,-61764.17942483314,333514.7091155972,5.5488279102093276e-11,5.548827910209273e-11,-5.492996255234949e-25,"9.89938117404641e-15"
261651.65717613776,298106.3108307908,59365.55313216458,-178888.96760463133,-387615.54662163346,-364326.3721920021,311707.3652791736,2.3733489110899862e-11,2.373348911089984e-11,-2.261821987449685e-26,"9.530086271263498e-16"
94617.8574662582,112344.05827211966,69781.61024713126,-189748.86373276886,-105949.362041018,-174777.47386472166,193732.17365299937,1.9576532803576843e-10,1.9576532803576887e-10,4.3943970041879595e-25,"2.2447269127171725e-15"
26231.205509029678,271452.9661363266,197123.82984527433,-378263.6367819268,-335061.4255226033,-43182.26305892648,261699.32387282597,3.086363187119748e-10,3.086363187119744e-10,-4.1359030627651384e-25,"1.3400571520634423e-15"
154805.67546129567,386252.64087104565,67816.42677523257,-366807.3510190624,-340894.4314987211,-271970.50880872464,370797.54821893416,7.901077930434536e-12,7.901077930434487e-12,-4.8467614016778965e-26,"6.134304008075185e-15"
81903.60361663494,135083.5928818594,373830.92730810755,-93045.62464950525,-99953.61667731177,-521248.55483738775,123429.67235760287,4.0765677803769364e-10,4.076567780376926e-10,-1.0339757656912846e-24,"2.5363880141241732e-15"
122662.16151048684,238495.52500424557,216016.3724426435,-278929.0301796779,-280894.4600892635,-160938.71249136873,143588.1438029344,5.5259389353889025e-11,5.525938935388901e-11,-1.2924697071141057e-26,"2.3389142048547534e-16"
260006.93244640742,53844.25112893275,339448.29376058956,-192859.05423386465,-175212.57094523948,-478710.237819594,193482.38566276833,1.4254583422137628e-10,1.4254583422137703e-10,7.496324301261813e-25,"5.258886969379859e-15"
151721.04778597917,510996.9253026206,44453.745737749676,-483341.27209154126,-100188.25917226513,-269004.4416690415,145362.25410649795,2.6474858690826234e-11,2.647485869082622e-11,-1.2924697071141057e-26,"4.881875753172415e-16"
329696.6378747576,52605.67442030736,290239.6341085936,-216933.15321220027,-371761.52418336546,-359428.3154527368,275581.04644464364,2.4822602605911047e-11,2.4822602605910998e-11,-4.8467614016778965e-26,"1.9525597209229503e-15"
58720.32177599074,206203.527888022,154386.00379997512,-122763.19483312455,-265965.36719481216,-355628.5226385226,325047.23120247177,7.546034680287342e-11,7.546034680287308e-11,-3.360421238496675e-25,"4.453227928139757e-15"
99671.79177697451,32990.46468740352,339527.0193494913,-98585.85276874775,-86238.64769653523,-420083.1280949821,132718.3527463958,1.6419163683602433e-9,1.641916368360242e-9,-1.2407709188295415e-24,"7.55684602906225e-16"
193801.9486462927,50086.458949769614,245407.1255181125,-154828.17514264095,-374971.32096571015,-341758.16551664146,382262.1285108179,3.463580469826701e-11,3.463580469826701e-11,0,"0"
79042.75515995696,271057.385000222,339677.5978208362,-400464.017941501,-267218.69495903346,-161914.00330304969,139818.9782225693,4.021582898049291e-11,4.021582898049293e-11,1.9387045606711586e-26,"4.820749962935107e-16"
110674.04481372224,266071.2976506593,204942.8454053938,-195634.21731564068,-300235.0884624168,-372422.7869738711,286603.90488215344,2.1183209172209212e-11,2.1183209172209222e-11,9.693522803355793e-27,"4.576040733277074e-16"
129105.15156199023,132189.94380415074,282372.0264748763,-98041.69940239264,-73490.35821168618,-455831.686314968,83696.62208802914,1.3014474033222778e-9,1.301447403322273e-9,-4.756288522179909e-24,"3.6546144777255425e-15"
245210.6901399771,150972.27087563052,318937.0549739392,-320587.71626876184,-230047.01093451603,-283685.78942427185,119200.50063800305,2.7787650583833623e-11,2.7787650583833607e-11,-1.6155871338926322e-26,"5.814047247422037e-16"
131272.86845177907,298605.6438141968,118218.97354954467,-109092.10006509747,-83864.86751191654,-503835.9634600665,148695.4452215598,4.2604369434943313e-10,4.2604369434943364e-10,5.169878828456423e-25,"1.2134621159810379e-15"
115649.99022296563,247538.9169449225,131586.410841075,-47849.51854654001,-139553.1286514776,-423455.02739711385,116082.35658616835,1.4361759030034732e-9,1.4361759030034726e-9,-6.203854594147708e-25,"4.3197038616046914e-16"
266844.005966239,235472.58996266066,75209.5471173155,-87904.70445645538,-324354.90954878123,-323177.5549546136,157911.02591363547,2.7690485844478075e-10,2.769048584447815e-10,7.754818242684634e-25,"2.8005352763541515e-15"
91018.33842855065,234551.84036496468,121688.02146152157,-191055.4827151992,-332440.2160149036,-176547.0837820228,252784.58225708865,9.338642071381528e-11,9.338642071381568e-11,4.006656092053728e-25,"4.290405458768139e-15"
171809.922890152,285429.0797822543,149831.73410525933,-675408.4689471122,-83863.80795337568,-155694.80082415184,307896.34094697377,8.471457511177384e-12,8.471457511177372e-12,-1.1309109937248425e-26,"1.334966258442186e-15"
43590.07348597085,21691.403929292443,251991.70444754988,-89543.70549656512,-44343.33948065655,-340684.1542613183,157298.01737572678,3.739903355301587e-9,3.7399033553015855e-9,-1.6543612251060553e-24,"4.423540043517106e-16"
167069.0252028205,146241.5235416058,305860.3707670886,-222397.01048994449,-110941.84938309662,-522930.0266011973,237097.966962724,4.531506714468642e-11,4.5315067144686323e-11,-9.693522803355793e-26,"2.139139013610055e-15"
389063.82982916484,79383.55643052078,137138.16943937528,-147890.1346547938,-382394.4318754005,-162151.7129000877,86850.72373122069,2.669394107511846e-10,2.669394107511836e-10,-9.822769774067204e-25,"3.6797750270090506e-15"
146355.03331756443,393700.9067015832,42735.421917429194,-455070.5975008837,-184350.3931314076,-161704.75213973795,218334.38083545223,2.2979152019826465e-11,2.2979152019826446e-11,-1.9387045606711586e-26,"8.436797663370867e-16"
362649.68473645626,35867.30198106007,100714.33909281722,-195680.63098063643,-491945.53410086944,-201016.71990609972,389411.559177272,2.742082047887091e-11,2.7420820478870844e-11,-6.785465962349055e-26,"2.474567078537125e-15"
48059.99300737056,216925.51153174002,38832.34869839245,-173886.34694442112,-149220.25309208097,-345210.47732578585,364499.2241247847,6.776169774130996e-11,6.776169774130985e-11,-1.0339757656912846e-25,"1.5259000293036281e-15"
261467.95954538728,103790.00609598891,55689.496113884175,-173685.53602385745,-260400.88968626532,-73921.64929914701,87060.61325400931,4.2271358454290457e-10,4.2271358454290255e-10,-2.016252743098005e-24,"4.769784593694219e-15"
138543.59961122487,432305.5273869077,126735.8587779933,-76065.04698992718,-139251.8493490179,-565711.8567738691,83443.76733668838,1.0419549379994703e-9,1.041954937999473e-9,2.68833699079734e-24,"2.5800894959611964e-15"
118186.67472478074,160748.66685623676,78684.87107726204,-201303.81759587768,-226473.40529354254,-151396.89597024964,221553.90620139014,9.669291309102147e-11,9.669291309102162e-11,1.550963648536927e-25,"1.6040096414066367e-15"
438732.946705921,34835.2757040998,176927.95192954096,-307014.15849804296,-475471.38046715455,-173445.04170004744,305434.4063256827,1.4978821505262346e-11,1.497882150526239e-11,4.2005265481208437e-26,"2.804310437002742e-15"
326154.3259231404,164233.4918321503,93222.21655526527,-423800.34603647306,-174000.8005726077,-212617.5164143177,226808.62871284253,1.726360418220359e-11,1.72636041822036e-11,9.693522803355793e-27,"5.61500524516687e-16"
18625.809161349636,123195.11028925008,204431.30249465432,-103718.89027891125,-244786.8818330874,-254354.47154978215,256608.0217165266,4.716485156684313e-10,4.716485156684322e-10,8.271806125530277e-25,"1.7538073058084928e-15"
94733.52417231239,384299.4591221165,98133.60585138231,-258742.16529735771,-151297.58096679192,-429671.6727590254,262544.82987736375,2.2041125020691004e-11,2.204112502069099e-11,-1.2924697071141057e-26,"5.863900803161389e-16"
255521.51858952804,229086.947367995,231474.54829139027,-201020.3345599039,-533854.6918835364,-104078.35045812599,122870.36265265336,1.2620483890592718e-10,1.262048389059273e-10,1.2924697071141057e-25,"1.0241047160461958e-15"
146796.69590690424,115205.80453769653,280378.1361819729,-390481.4704280214,-226415.27252363198,-246082.328031235,320598.4343563146,1.0875513379987706e-11,1.0875513379987705e-11,-1.6155871338926322e-27,"0"
72815.69837972589,464157.4396979935,65576.54200002762,-580468.7951215003,-56404.68506267556,-162542.29286495427,196866.09297138316,3.314099613430634e-11,3.3140996134306306e-11,-3.2311742677852644e-26,"9.749780165601214e-16"
189362.70262550458,193204.27476960642,263405.28645412344,-349776.7995565685,-348491.13716119016,-86071.68149495676,138367.35436348125,4.198416629467861e-11,4.1984166294678474e-11,-1.357093192469811e-25,"3.2323928572134573e-15"
297437.4393788679,171335.95075179444,111282.98404232648,-131766.71565552327,-459239.6856188601,-162221.53660244175,173171.56370383647,1.354917635253555e-10,1.3549176352535485e-10,-6.462348535570529e-25,"4.769550832778987e-15"
264591.69013114047,80160.74189592022,334579.22057336033,-427670.5168002933,-157016.12876946112,-285189.6717090958,190544.66467842896,2.5920623635970696e-11,2.592062363597078e-11,8.401053096241687e-26,"3.2410690476533555e-15"
425069.43300504563,44875.07456852723,109476.78191465212,-413931.95995227003,-311017.6799092037,-75511.58998717033,221039.94036041904,2.955118070544938e-11,2.955118070544945e-11,7.108583389127582e-26,"2.4055158607644765e-15"
75866.40117593194,43827.654854170745,543007.9629389459,-100859.88164818418,-557298.5147254885,-308691.5522911878,304147.9296958121,6.562476627210944e-11,6.562476627210927e-11,-1.6802106192483375e-25,"2.5603300624057658e-15"
121401.49060870643,206047.59341331534,31799.42315778634,-321942.4275867186,-261769.30115410517,-160617.0802045064,385080.3017655222,2.3540060177414537e-11,2.354006017741451e-11,-2.5849394142282115e-26,"1.0981022965728551e-15"
404091.21762074705,189547.62142651566,97005.19240247694,-264501.9207482773,-441940.29636436247,-189071.5934932707,204869.77915617105,2.3159711906219822e-11,2.3159711906219825e-11,3.2311742677852644e-27,"0"
324079.83654550754,272286.9004397726,104693.92618389054,-146070.19753866948,-307583.1539225026,-357719.03782761266,110311.72611961415,1.7329960110271984e-10,1.7329960110271968e-10,-1.550963648536927e-25,"8.949608877735526e-16"
56276.90431579546,237051.9412941754,117630.72963137264,-34601.40951451197,-142604.29729526964,-414062.1838155026,180308.31538394056,1.104482289533265e-9,1.1044822895332701e-9,5.169878828456423e-24,"4.680816412765749e-15"
159988.76639597293,208591.45586454583,353817.5005328666,-127871.7635653394,-569170.3475569927,-196381.96362948956,171026.35195843634,9.396469642133825e-11,9.396469642133816e-11,-9.04728794979874e-26,"9.628390549180991e-16"
374563.0837700929,80001.210389982,231142.70898024796,-335311.8529253583,-165555.40676544345,-395129.54898176156,210289.80553224045,4.208575240859002e-11,4.208575240859013e-11,1.0985992510469899e-25,"2.6103828212009215e-15"
75995.54226143754,204430.62320632202,232591.175353427,-404739.9128254854,-259924.98238144018,-116511.88053334411,268159.4349190832,3.006841448987033e-11,3.0068414489870306e-11,-2.5849394142282115e-26,"8.596859721682515e-16"
345320.9094970989,33224.790925737325,41218.62799306377,-174311.02565939378,-259640.99732690767,-67662.1641661819,81849.85873658358,7.343011503387412e-10,7.343011503387414e-10,2.0679515313825692e-25,"2.81621720247694e-16"
47058.596891390494,204595.2886570142,336099.4411699371,-107525.49616529935,-403310.27692459774,-214451.46577296904,137533.91214452434,4.5734581467466226e-10,4.57345814674661e-10,-1.2407709188295415e-24,"2.712981903446907e-15"
70530.44816720646,77894.5982777036,133390.38754837337,-47711.335897448065,-402706.4821315622,-203826.63487202488,372429.0189077515,3.599622801636432e-10,3.5996228016364216e-10,-1.0339757656912846e-24,"2.8724558729354273e-15"
117433.87459098164,271535.7286219781,53174.34391340417,-216243.22656247395,-55400.8884861081,-376372.5464311304,205872.71435334824,1.1893033757300787e-10,1.189303375730077e-10,-1.550963648536927e-25,"1.3040942119455733e-15"
49832.41128259481,201065.36451438183,122249.9924915902,-158651.85030205917,-300876.28438718274,-228548.11175650283,314928.478157178,1.0880574737533004e-10,1.088057473753306e-10,5.557619740590655e-25,"5.1078365570335e-15"
71376.20985951184,395192.80143469706,124344.29594816636,-500925.09631129476,-41141.40438060889,-275951.945680736,227105.13913026405,2.613839889729399e-11,2.6138398897294056e-11,6.462348535570529e-26,"2.4723582194009344e-15"
88333.4160468821,468543.63515062176,65406.08744761656,-239988.2229527163,-159054.2861467298,-386461.2981695888,163220.66862391483,5.894245162008124e-11,5.894245162008118e-11,-6.462348535570529e-26,"1.0963827187277795e-15"
208822.82730964333,307128.7029022928,57909.60190066582,-95016.73895005786,-347168.91253510956,-307996.8969937426,176321.41636630846,2.717441143087171e-10,2.717441143087175e-10,4.1359030627651384e-25,"1.521984412904894e-15"
33998.65873809076,230937.13041856763,228679.1814527804,-185295.84069092758,-35285.97461840979,-415961.31488125504,142928.15958115345,1.9028901407005194e-10,1.9028901407005156e-10,-3.877409121342317e-25,"2.037642130992864e-15"
169295.11774430535,119415.55982918492,182527.93161126293,-84220.58173019302,-500667.1908828583,-132342.88026042373,245992.043688722,2.106610880426931e-10,2.1066108804269312e-10,2.5849394142282115e-26,"0"
256810.18189864297,202871.39373914688,155439.25091785274,-331982.2735098576,-52377.20439797746,-424570.13293174776,193808.78428394016,7.119286629359696e-11,7.119286629359677e-11,-1.809457589959748e-25,"2.541627671651267e-15"
235768.45065267003,159839.8978579674,100009.95741962407,-210151.66880559022,-228520.56903566612,-369803.9205001847,312857.8524111795,2.890303475596832e-11,2.890303475596829e-11,-2.908056841006738e-26,"1.006142388008664e-15"
184756.44714843115,80923.58731810357,392441.7133041067,-179299.00143151113,-597995.1298333422,-140007.98978585482,259180.37328006673,3.2483558210649006e-11,3.248355821064894e-11,-6.462348535570529e-26,"1.9894213847090165e-15"
43171.71539925755,140647.12036479212,78316.59142474452,-182576.44579946267,-207240.8521351502,-111778.81650595265,239460.68725177113,2.9841703414255193e-10,2.9841703414255095e-10,-9.822769774067204e-25,"3.2916250247882728e-15"
41171.85482659473,253201.24595681575,42297.704028789274,-234128.77180069138,-129573.15461387188,-167458.75979287561,194489.88139523898,2.1577040274303391e-10,2.1577040274303298e-10,-9.305781891221561e-25,"4.3128166666602725e-15"
143966.01548463712,87061.32026492359,455293.18539582414,-223932.8718567142,-236152.9161959779,-424680.88898956374,198446.15589687077,3.69583221288195e-11,3.695832212881943e-11,-7.108583389127582e-26,"1.9234053332698303e-15"
47332.98184777115,288481.56802923395,309510.84681234346,-229870.1476751931,-381973.8506930105,-385414.290166672,351932.89184552705,1.5329032110462562e-11,1.5329032110462604e-11,4.2005265481208437e-26,"2.7402425135856013e-15"
440588.5879401282,53487.206719989656,51480.35923859051,-361446.59851740254,-270861.6939425715,-44189.02590117397,130941.16446243956,1.0019316147996705e-10,1.001931614799668e-10,-2.5849394142282115e-25,"2.579955933165212e-15"
33610.40746783431,97414.9410540348,275440.4866162279,-169362.0620333618,-184594.48406836274,-201933.0269990631,149423.73796269041,2.9182085967760066e-10,2.9182085967760066e-10,0,"0"
127945.6587899341,224013.58879228088,204209.00124822772,-249885.02037298208,-41246.807162484896,-514915.08803886716,249878.66674389126,6.678274043988068e-11,6.67827404398804e-11,-2.8434333556510326e-25,"4.2577368597366185e-15"
146461.15369284316,28042.94840333378,292595.0874222673,-165413.0543913033,-107902.44792772322,-476590.3980606447,282806.71086122654,3.212690813084981e-10,3.212690813084978e-10,-3.101927297073854e-25,"9.655231323350513e-16"
134964.48733394823,97271.13389586128,60957.2553617931,-386268.24642648414,-242670.3853078265,-54124.63621151431,389870.3913542228,4.411394413678675e-11,4.411394413678674e-11,-1.2924697071141057e-26,"2.9298439130866816e-16"
50124.49134508363,29504.379769791296,501113.34882394545,-83655.39340004261,-276775.7315396827,-323718.37326769356,103407.27826859831,8.276461240211466e-10,8.276461240211433e-10,-3.2053248736429822e-24,"3.872820497327775e-15"
124972.01586248426,249789.12276241276,81667.64816821911,-135346.09807802987,-73623.04170495298,-365957.04253900447,118497.3955288711,4.591264004452518e-10,4.5912640044525383e-10,2.016252743098005e-24,"4.39149816073019e-15"
359183.66799934674,182561.45249927958,197963.03450062496,-399676.1060677323,-337880.1026807611,-200697.455428864,198545.5091781061,9.107723258312847e-12,9.107723258312823e-12,-2.4233807008389483e-26,"2.660797470572097e-15"
344481.0710172207,172923.2772031928,194293.92323920646,-207907.3265666584,-716474.7364878287,-66280.6500106808,278964.4416055478,4.858994791445935e-11,4.8589947914459113e-11,-2.3910689581610956e-25,"4.920912782970001e-15"
48980.485574692255,51863.57535332539,167716.5346802785,-71462.7384672866,-91818.8992759005,-248682.3139942247,143403.35612911545,1.7837681521912223e-9,1.7837681521912196e-9,-2.68833699079734e-24,"1.5071112170575107e-15"
188073.83401853073,34828.03821064098,271644.81894646323,-100863.7552784609,-204865.32346426012,-332073.43796002615,143255.82552711212,7.141982766528379e-10,7.141982766528383e-10,4.1359030627651384e-25,"5.79097317645243e-16"
155594.1680072926,76978.55906234267,21322.824236746703,-163618.0293698779,-339775.16153349157,-107505.22347624632,357002.86307323375,9.29555415547235e-11,9.29555415547235e-11,0,"0"
27258.157736841866,64651.85759989373,297475.3534609858,-58061.655945298175,-341740.2183947711,-325998.7999897676,336415.30553211534,3.7615047804751343e-10,3.761504780475131e-10,-3.101927297073854e-25,"8.246506326869626e-16"
332327.57462744997,180488.77625771926,224558.8763080934,-543985.7241371061,-121863.86860485401,-297254.4485561504,225728.81410484732,1.0204015915250392e-11,1.0204015915250378e-11,-1.454028420503369e-26,"1.4249570292518395e-15"
234301.98300426683,382818.32401126693,41169.54289029469,-158981.50773430674,-297745.29185243713,-388221.6052772966,186658.55495821248,8.365967091146701e-11,8.365967091146724e-11,2.3264454728053903e-25,"2.780844638114043e-15"
74417.69221152033,458117.5217408202,44073.131634219724,-163037.93608479708,-65002.25949666047,-699629.9154595804,351061.76545447775,5.278857042856444e-11,5.2788570428564584e-11,1.4217166778255163e-25,"2.69322822399488e-15"
135896.79717317986,80548.53814190166,410976.2683116238,-267131.10938260716,-454228.7319095967,-174323.44347806065,268261.6811435593,2.0401837769289304e-11,2.0401837769289285e-11,-1.9387045606711586e-26,"9.502597670830774e-16"
154994.25336238625,306469.32639153337,153344.9313359072,-606979.0245947501,-81897.47662145401,-287062.0551627669,361130.0452891439,6.35489439874912e-12,6.354894398749135e-12,1.454028420503369e-26,"2.2880449764665996e-15"
40631.77866699171,129260.91967144076,288398.34115225205,-64091.77517084411,-406567.5144102932,-244082.3529325536,256450.60302300652,4.0939858215343815e-10,4.093985821534379e-10,-2.5849394142282115e-25,"6.313992101856875e-16"
118553.02455465347,170562.7458683159,284901.6965650618,-351149.1611209994,-72886.17440931479,-354509.68993507704,204527.5584773603,3.448938083278482e-11,3.4489380832784786e-11,-3.2311742677852644e-26,"9.368606190557598e-16"
308923.79674184124,154489.15471959522,26527.90167401168,-286958.6851290991,-327216.7753531779,-188875.75541157648,313110.36275840545,1.976398543738848e-11,1.97639854373885e-11,1.9387045606711586e-26,"9.809279443222094e-16"
48792.30263702659,296420.3623100833,333256.3590944778,-44108.839850884644,-111406.42999940726,-640379.4914314622,117425.73724016674,7.580393434661338e-10,7.580393434661319e-10,-1.9645539548134407e-24,"2.5916253183251946e-15"
14808.69057816793,149528.2265119984,127664.63856072933,-97281.60392529937,-86912.36477532896,-350099.20051016455,242291.61355989706,5.32908718299818e-10,5.329087182998182e-10,2.0679515313825692e-25,"3.8804985926672814e-16"
156367.4575977069,294319.9889787099,234484.40864676842,-71378.98027568821,-145135.15582693205,-707513.5912934735,238855.87217290874,1.634984330597344e-10,1.6349843305973327e-10,-1.137373342260413e-24,"6.9564785482982086e-15"
114757.41614029936,171789.31050999826,335440.1536502418,-426958.1606535667,-211705.78145058654,-307493.9330431568,324170.9948467704,6.96700103561118e-12,6.9670010356111685e-12,-1.1309109937248425e-26,"1.623239307622169e-15"
291506.89150985074,47968.81382497185,310829.4099520704,-269271.4626344042,-395242.62271182763,-316690.41872192256,330899.3887812615,1.2968812855857863e-11,1.2968812855857878e-11,1.454028420503369e-26,"1.1211731071025514e-15"
248568.260653471,79579.89560862794,43643.98274636344,-143837.18841779965,-377535.9002529791,-160135.6518049364,309716.60146725253,7.453850307425632e-11,7.453850307425624e-11,-7.754818242684634e-26,"1.0403775126741107e-15"
115893.55589390497,131516.61343255744,399537.1329844157,-194512.60679198836,-301819.23741647135,-294626.25984215236,144010.80173973384,5.585146974127509e-11,5.5851469741275025e-11,-6.462348535570529e-26,"1.1570597095307512e-15"
404529.5185057059,143773.94842228113,94149.31581078444,-583951.7671065117,-58124.01810499754,-162758.7649902406,162381.76746297907,4.6121784451164676e-11,4.612178445116487e-11,1.9387045606711586e-25,"4.203446557285565e-15"
178678.9254999888,161434.27212063092,169435.8956377526,-214146.14431296103,-345225.23826386326,-107760.25502782693,157582.54434627917,8.878412137360592e-11,8.878412137360596e-11,3.877409121342317e-26,"4.3672326327655776e-16"
81750.79051204644,501892.80154257576,95182.86432280109,-173337.94463287154,-190829.60119960963,-438376.1670469676,123717.25650202596,1.2719289147937474e-10,1.271928914793749e-10,1.550963648536927e-25,"1.2193791889607488e-15"
26169.121480528927,39091.1722746531,404815.9441565082,-61220.48498722451,-179345.4871456616,-406969.3713622545,177459.10558345015,9.936911548059016e-10,9.936911548059008e-10,-8.271806125530277e-25,"8.324322990623796e-16"
431441.18690238905,143411.35068896922,43989.231927247194,-58373.0769011496,-509671.68402815284,-149718.39805240813,98921.38946310505,2.2269408769455615e-9,2.2269408769455628e-9,1.2407709188295415e-24,"5.571638347809949e-16"
217785.24526318526,161713.69956750332,110277.05737063289,-91506.34769906013,-336581.89639659703,-212180.2134368922,150492.4553312272,2.911302562131553e-10,2.9113025621315457e-10,-7.237830359838992e-25,"2.48611410369512e-15"
56318.75489240674,183077.00083633186,76204.12093718024,-277837.0398063563,-83712.30048974544,-249291.55358405993,295241.0172142425,6.419873720551666e-11,6.419873720551669e-11,2.5849394142282115e-26,"4.02646457975202e-16"
